shipment_id,order_id,shipment_date,delivery_date,shipping_method,shipping_cost,status
467,472,2024-11-15,2024-11-22,standard,10309.38,delivered
468,474,2024-11-11,2024-11-13,standard,8118.64,delivered
469,475,2024-06-13,2024-06-18,standard,3064.98,delivered
470,476,2024-12-23,2024-12-24,express,13983.74,delivered
471,477,2024-07-21,2024-07-29,standard,8480.96,delivered
472,479,2024-11-04,2024-11-07,express,10353.92,delivered
473,480,2024-12-29,2025-01-04,standard,4291.02,delivered
474,481,2024-09-11,2024-09-14,standard,9840.77,delivered
475,482,2024-04-16,2024-04-18,standard,3576.21,delivered
476,483,2024-11-10,2024-11-15,standard,12769.28,delivered
477,484,2024-09-07,2024-09-10,standard,13471.94,delivered
478,485,2024-05-22,2024-05-26,express,23596.31,delivered
479,486,2024-12-22,2024-12-26,express,15060.1,delivered
480,487,2024-08-24,2024-08-27,standard,5605.43,delivered
481,488,2024-07-17,2024-07-24,standard,4370.39,delivered
482,489,2024-12-20,2024-12-26,standard,14623.1,delivered
483,490,2024-12-06,2024-12-09,standard,6803.08,delivered
484,491,2024-04-22,2024-04-26,express,23465.12,delivered
485,492,2024-10-25,2024-10-28,express,8351.15,delivered
486,493,2024-04-25,2024-04-29,standard,6915.15,delivered
487,494,2024-06-28,2024-07-06,standard,5730.82,delivered
488,495,2024-09-04,2024-09-10,standard,14078.99,delivered
489,496,2024-12-27,2024-12-30,standard,5907.9,delivered
490,497,2024-08-21,2024-08-28,standard,11406.15,delivered
491,498,2024-12-14,2024-12-20,standard,4745.03,delivered
492,500,2024-07-15,2024-07-21,standard,7220.76,delivered
493,501,2024-12-30,2025-01-06,standard,9287.02,delivered
494,502,2024-05-26,2024-05-31,standard,7888.85,delivered
495,503,2024-10-28,2024-10-29,express,21415.12,delivered
496,504,2024-10-15,2024-10-19,standard,14509.29,delivered
497,505,2024-05-09,2024-05-15,standard,10640.74,delivered
498,506,2024-11-05,2024-11-08,standard,14182.39,delivered
499,507,2024-05-01,2024-05-07,standard,5360.19,delivered
500,508,2024-12-01,2024-12-06,standard,10816.22,delivered
501,509,2024-06-16,2024-06-20,standard,7824.96,delivered
502,510,2024-07-27,2024-07-28,express,16291.72,delivered
503,511,2024-01-31,2024-02-06,standard,5160.09,delivered
504,512,2024-08-21,2024-08-23,express,11067.37,delivered
505,513,2024-10-19,2024-10-27,standard,13108.79,delivered
506,514,2024-10-26,2024-10-29,standard,6211.55,delivered
507,515,2024-07-24,2024-08-01,standard,14310.1,delivered
508,516,2024-04-02,2024-04-04,standard,5613.31,delivered
509,517,2024-11-04,2024-11-11,standard,5100.91,delivered
510,518,2024-11-10,2024-11-15,standard,8100.85,delivered
511,519,2024-04-23,2024-05-01,standard,5243.34,delivered
512,520,2024-07-27,2024-08-03,standard,3064.1,delivered
513,521,2024-11-01,2024-11-08,standard,8931.95,delivered
514,522,2024-12-26,2024-12-29,standard,12093.21,delivered
515,523,2024-09-28,2024-10-01,standard,9818.67,delivered
516,524,2024-11-24,2024-11-30,standard,10600.92,delivered
517,525,2024-10-21,2024-10-23,standard,4519.66,delivered
518,526,2024-12-08,2024-12-10,standard,6220.3,delivered
519,527,2024-07-25,2024-07-29,standard,5518.95,delivered
520,528,2024-11-15,2024-11-19,standard,6188.74,delivered
521,529,2024-12-22,2024-12-24,standard,3903.93,delivered
522,530,2024-07-03,2024-07-06,standard,5160.62,delivered
523,531,2024-09-21,2024-09-28,standard,6294.75,delivered
524,532,2024-12-13,2024-12-15,standard,10342.91,delivered
525,533,2024-11-06,2024-11-13,standard,6184.92,delivered
526,534,2024-10-04,2024-10-07,express,11276.05,delivered
527,535,2024-12-17,2024-12-24,standard,5527.16,delivered
528,536,2024-11-21,2024-11-24,standard,6247.74,delivered
529,538,2024-12-05,2024-12-11,standard,3880.49,delivered
530,539,2024-10-01,2024-10-06,standard,9045.27,delivered
531,540,2024-10-07,2024-10-09,standard,11854.44,delivered
532,541,2024-12-09,2024-12-11,standard,11417.34,delivered
533,542,2024-11-22,2024-11-29,standard,5204.96,delivered
534,543,2024-09-23,2024-09-24,express,6068.88,delivered
535,544,2024-09-27,2024-10-03,standard,14789.58,delivered
536,545,2024-10-01,2024-10-05,standard,10197.04,delivered
537,546,2024-11-13,2024-11-16,standard,7874.62,delivered
538,547,2024-09-18,2024-09-22,standard,2840.13,delivered
539,548,2024-07-04,2024-07-08,standard,5306.42,delivered
540,549,2024-04-20,2024-04-27,standard,7508.93,delivered
541,550,2024-09-03,2024-09-07,standard,3719.93,delivered
542,551,2024-09-25,2024-09-26,express,12322.43,delivered
543,552,2024-05-26,2024-05-30,express,9525.52,delivered
544,553,2024-02-26,2024-03-03,standard,5123.17,delivered
545,554,2024-07-25,2024-07-26,express,22597.02,delivered
546,555,2024-11-18,2024-11-20,express,10124.8,delivered
547,556,2024-12-26,2024-12-28,standard,9340.21,delivered
548,557,2024-10-29,2024-11-02,standard,10894.54,delivered
549,558,2024-11-19,2024-11-25,standard,5913.91,delivered
550,559,2024-11-08,2024-11-16,standard,8559.71,delivered
551,560,2024-10-30,2024-10-31,express,16371.57,delivered
552,561,2024-12-21,2024-12-29,standard,13384.92,delivered
553,562,2024-12-05,2024-12-09,express,7201.69,delivered
554,563,2024-11-03,2024-11-07,standard,12707.43,delivered
555,564,2024-11-28,2024-11-30,standard,13651.93,delivered
556,565,2024-10-09,2024-10-15,standard,4351.03,delivered
557,566,2024-11-29,2024-12-03,express,9210.15,delivered
558,567,2024-05-04,2024-05-11,standard,12850.98,delivered
559,568,2024-09-28,2024-10-04,standard,9695.26,delivered
560,569,2024-12-17,2024-12-24,standard,5114.92,delivered
561,570,2024-12-22,2024-12-28,standard,12865.22,delivered
562,571,2024-11-06,2024-11-11,standard,4507.91,delivered
563,573,2024-10-10,2024-10-16,standard,5841.39,delivered
564,574,2024-09-29,2024-10-03,express,22139.87,delivered
565,575,2024-10-21,2024-10-29,standard,3543.03,delivered
566,576,2024-09-21,2024-09-25,standard,8488.9,delivered
567,577,2024-12-02,2024-12-05,express,16927.65,delivered
568,579,2024-08-22,2024-08-29,standard,8848.04,delivered
569,580,2024-09-21,2024-09-24,standard,10318.89,delivered
570,581,2024-11-11,2024-11-13,standard,4363.9,delivered
571,582,2024-07-21,2024-07-26,standard,5119.65,delivered
572,583,2024-10-04,2024-10-12,standard,7437.29,delivered
573,584,2024-12-11,2024-12-15,standard,10568.78,delivered
574,585,2024-10-17,2024-10-25,standard,12535.95,delivered
575,586,2024-10-23,2024-10-26,standard,5221.41,delivered
576,587,2024-08-30,2024-09-05,standard,4475.93,delivered
577,588,2024-05-29,2024-05-31,standard,5555.04,delivered
578,589,2024-12-12,2024-12-14,standard,6357.89,delivered
579,590,2024-10-27,2024-10-31,express,10287.85,delivered
580,591,2024-04-23,2024-04-25,standard,4592.75,delivered
581,592,2024-10-13,2024-10-15,standard,4892.1,delivered
582,593,2024-05-02,2024-05-06,standard,5133.68,delivered
583,594,2024-09-25,2024-09-28,standard,5669.74,delivered
584,595,2024-11-29,2024-12-07,standard,2799.54,delivered
585,596,2024-09-22,2024-09-29,standard,9334.72,delivered
586,597,2024-11-17,2024-11-21,standard,4077.34,delivered
587,598,2024-10-27,2024-11-01,standard,12227.38,delivered
588,599,2024-11-09,2024-11-12,standard,5477.58,delivered
589,601,2024-11-14,2024-11-19,standard,5949.32,delivered
590,602,2024-11-03,2024-11-06,standard,12585.02,delivered
591,603,2024-10-20,2024-10-28,standard,11624.84,delivered
592,604,2024-09-02,2024-09-10,standard,11054.12,delivered
593,605,2024-12-19,2024-12-21,express,21374.01,delivered
594,606,2024-10-27,2024-10-31,standard,6853.73,delivered
595,607,2024-12-02,2024-12-06,express,21186.3,delivered
596,608,2024-08-16,2024-08-19,standard,9507.76,delivered
597,609,2024-12-14,2024-12-22,standard,5365.43,delivered
598,610,2024-10-10,2024-10-15,standard,4584.02,delivered
599,611,2024-11-28,2024-12-01,express,21651.86,delivered
600,612,2024-09-16,2024-09-20,express,10641.98,delivered
601,613,2024-05-15,2024-05-23,standard,3688.02,delivered
602,614,2024-12-06,2024-12-10,express,22871.81,delivered
603,615,2024-11-15,2024-11-23,standard,6554.32,delivered
604,616,2024-09-09,2024-09-10,express,9460.21,delivered
605,617,2024-07-23,2024-07-24,express,21222.76,delivered
606,618,2024-12-10,2024-12-13,express,6242.1,delivered
607,619,2024-12-18,2024-12-24,standard,12837.38,delivered
608,620,2024-04-23,2024-04-30,standard,5143.81,delivered
609,621,2024-10-07,2024-10-15,standard,6267.04,delivered
610,622,2024-10-30,2024-11-05,standard,10869.37,delivered
611,623,2024-04-28,2024-05-01,standard,12073.97,delivered
612,624,2024-05-16,2024-05-20,standard,14291.4,delivered
613,625,2024-09-08,2024-09-14,standard,14811.18,delivered
614,626,2024-12-23,2024-12-30,standard,5533.48,delivered
615,627,2024-09-16,2024-09-24,standard,14250.47,delivered
616,628,2024-12-01,2024-12-03,standard,5698.01,delivered
617,629,2024-11-28,2024-12-01,express,13062.5,delivered
618,630,2024-05-20,2024-05-27,standard,5606.05,delivered
619,632,2024-11-10,2024-11-17,standard,14102.13,delivered
620,633,2024-12-18,2024-12-19,express,22506.88,delivered
621,634,2024-11-07,2024-11-11,standard,5519.89,delivered
622,635,2024-12-21,2024-12-26,standard,13809.73,delivered
623,636,2024-12-18,2024-12-22,standard,6487.42,delivered
624,637,2024-11-20,2024-11-22,standard,14972.38,delivered
625,638,2024-06-27,2024-06-29,standard,9650.1,delivered
626,639,2024-11-15,2024-11-21,standard,6889.04,delivered
627,640,2024-06-01,2024-06-03,express,8313.59,delivered
628,641,2024-10-12,2024-10-15,standard,7685.62,delivered
629,642,2024-07-04,2024-07-10,standard,12592.93,delivered
630,643,2024-09-18,2024-09-22,standard,3968.14,delivered
631,644,2024-11-29,2024-12-04,standard,8553.2,delivered
632,645,2024-11-19,2024-11-24,standard,3161.15,delivered
633,646,2024-07-04,2024-07-11,standard,9845.38,delivered
634,647,2024-10-30,2024-11-03,express,18710.49,delivered
635,648,2024-11-06,2024-11-11,standard,9878.34,delivered
636,649,2024-12-08,2024-12-16,standard,5569.79,delivered
637,650,2024-11-08,2024-11-11,standard,11672.12,delivered
638,651,2024-08-29,2024-09-06,standard,6280.49,delivered
639,652,2024-04-23,2024-04-29,standard,4702.27,delivered
640,653,2024-07-30,2024-08-04,standard,4126.32,delivered
641,654,2024-11-24,2024-11-28,standard,5931.01,delivered
642,655,2024-11-27,2024-11-29,express,18515.91,delivered
643,656,2024-06-17,2024-06-22,standard,10526.62,delivered
644,657,2024-08-11,2024-08-16,standard,6653.02,delivered
645,658,2024-11-25,2024-12-02,standard,5217.33,delivered
646,659,2024-11-06,2024-11-13,standard,7527.98,delivered
647,660,2024-10-14,2024-10-22,standard,5079.5,delivered
648,661,2024-10-13,2024-10-20,standard,10200.74,delivered
649,662,2024-10-20,2024-10-28,standard,11002.81,delivered
650,663,2024-07-31,2024-08-02,standard,10543.37,delivered
651,664,2024-11-03,2024-11-09,standard,14446.66,delivered
652,665,2024-11-19,2024-11-27,standard,5064.35,delivered
653,666,2024-09-02,2024-09-05,standard,4808.15,delivered
654,667,2024-11-21,2024-11-28,standard,4640.6,delivered
655,668,2024-07-23,2024-07-27,standard,5268.08,delivered
656,669,2024-12-29,2025-01-03,standard,3753.12,delivered
657,670,2024-11-03,2024-11-06,express,10522.4,delivered
658,671,2024-11-16,2024-11-23,standard,14149.66,delivered
659,672,2024-09-22,2024-09-25,standard,8920.94,delivered
660,673,2024-07-08,2024-07-11,standard,5548.27,delivered
661,674,2024-10-26,2024-11-02,standard,5191.55,delivered
662,675,2024-11-07,2024-11-11,standard,4052.88,delivered
663,676,2024-11-26,2024-12-04,standard,7654.96,delivered
664,677,2024-10-05,2024-10-12,standard,14471.61,delivered
665,678,2024-12-16,2024-12-21,standard,6835.12,delivered
666,679,2024-11-06,2024-11-11,standard,14901.09,delivered
667,680,2024-11-03,2024-11-08,standard,7610.49,delivered
668,681,2024-12-21,2024-12-25,express,15587.63,delivered
669,682,2024-12-11,2024-12-16,standard,3728.27,delivered
670,683,2024-10-05,2024-10-07,express,10075.4,delivered
671,684,2024-11-24,2024-11-27,standard,6771.93,delivered
672,685,2024-09-03,2024-09-06,express,16935.87,delivered
673,686,2024-11-17,2024-11-25,standard,4105.46,delivered
674,687,2024-11-06,2024-11-08,standard,4480.26,delivered
675,688,2024-12-28,2024-12-30,standard,6201.23,delivered
676,689,2024-12-03,2024-12-11,standard,14499.0,delivered
677,690,2024-11-04,2024-11-06,standard,8901.2,delivered
678,691,2024-11-10,2024-11-15,standard,10814.17,delivered
679,692,2024-09-25,2024-09-29,standard,9108.57,delivered
680,693,2024-03-15,2024-03-21,standard,12799.88,delivered
681,694,2024-11-11,2024-11-17,standard,10850.78,delivered
682,695,2024-12-03,2024-12-08,standard,11169.44,delivered
683,696,2024-11-11,2024-11-14,express,10488.96,delivered
684,697,2024-09-19,2024-09-21,standard,5317.78,delivered
685,698,2024-10-01,2024-10-06,standard,2622.63,delivered
686,699,2024-10-17,2024-10-18,express,12068.28,delivered
687,700,2024-09-18,2024-09-25,standard,6531.48,delivered
688,701,2024-06-23,2024-06-26,standard,3202.16,delivered
689,702,2024-04-26,2024-04-28,express,7096.03,delivered
690,703,2024-11-21,2024-11-23,standard,7757.57,delivered
691,705,2024-07-05,2024-07-08,standard,6716.99,delivered
692,706,2024-06-22,2024-06-25,standard,8321.1,delivered
693,707,2024-08-26,2024-09-03,standard,4805.35,delivered
694,708,2024-11-04,2024-11-08,standard,3541.66,delivered
695,709,2024-11-26,2024-12-02,standard,4471.8,delivered
696,710,2024-03-26,2024-04-01,standard,4892.47,delivered
697,711,2024-06-28,2024-07-03,standard,10563.28,delivered
698,712,2024-08-29,2024-09-03,standard,10182.76,delivered
699,713,2024-09-04,2024-09-08,standard,3680.54,delivered
700,714,2024-08-03,2024-08-07,standard,8796.17,delivered
701,715,2024-06-21,2024-06-24,standard,5430.52,delivered
702,716,2024-10-08,2024-10-14,standard,5461.25,delivered
703,717,2024-11-29,2024-12-04,standard,12681.28,delivered
704,718,2024-11-02,2024-11-04,standard,8084.68,delivered
705,719,2024-05-19,2024-05-22,standard,5063.79,delivered
706,720,2024-11-24,2024-11-28,standard,4056.13,delivered
707,721,2024-12-06,2024-12-08,express,10699.79,delivered
708,722,2024-11-17,2024-11-22,standard,11595.06,delivered
709,723,2024-11-21,2024-11-23,express,9736.52,delivered
710,724,2024-11-26,2024-11-28,standard,6602.26,delivered
711,725,2024-12-09,2024-12-12,standard,5841.28,delivered
712,726,2024-12-21,2024-12-25,standard,11024.49,delivered
713,727,2024-12-18,2024-12-25,standard,14746.91,delivered
714,728,2024-12-07,2024-12-08,express,16294.41,delivered
715,729,2024-11-12,2024-11-16,standard,5286.52,delivered
716,731,2024-09-01,2024-09-06,standard,4289.58,delivered
717,732,2024-09-12,2024-09-20,standard,3721.71,delivered
718,733,2024-12-19,2024-12-24,standard,4417.55,delivered
719,734,2024-07-28,2024-08-02,standard,6177.87,delivered
720,735,2024-09-14,2024-09-22,standard,6418.1,delivered
721,736,2024-04-26,2024-05-01,standard,9925.35,delivered
722,737,2024-12-18,2024-12-23,standard,6613.67,delivered
723,738,2024-11-15,2024-11-21,standard,6492.49,delivered
724,739,2024-10-23,2024-10-26,standard,5566.8,delivered
725,740,2024-11-25,2024-11-29,standard,11415.04,delivered
726,741,2024-09-11,2024-09-12,express,13449.91,delivered
727,742,2024-09-19,2024-09-24,standard,11730.92,delivered
728,743,2024-12-28,2025-01-01,standard,4122.14,delivered
729,744,2024-12-16,2024-12-18,standard,3202.91,delivered
730,745,2024-09-26,2024-09-30,standard,5100.13,delivered
731,746,2024-03-17,2024-03-21,standard,4350.36,delivered
732,747,2024-12-02,2024-12-09,standard,5235.32,delivered
733,748,2024-07-07,2024-07-12,standard,11031.92,delivered
734,749,2024-09-04,2024-09-09,standard,6950.09,delivered
735,750,2024-10-08,2024-10-13,standard,2962.79,delivered
736,751,2024-10-27,2024-10-31,standard,8243.29,delivered
737,752,2024-07-29,2024-08-01,standard,5089.12,delivered
738,753,2024-12-20,2024-12-23,standard,11923.54,delivered
739,754,2024-12-21,2024-12-29,standard,5599.43,delivered
740,755,2024-12-28,2024-12-31,express,21012.27,delivered
741,756,2024-09-12,2024-09-13,express,16980.05,delivered
742,757,2024-04-24,2024-05-02,standard,11313.75,delivered
743,758,2024-11-06,2024-11-09,standard,11638.24,delivered
744,759,2024-12-09,2024-12-13,express,9383.52,delivered
745,760,2024-04-12,2024-04-19,standard,13002.06,delivered
746,761,2024-10-06,2024-10-10,express,10361.03,delivered
747,762,2024-11-22,2024-11-24,standard,6268.89,delivered
748,763,2024-12-11,2024-12-15,standard,5816.67,delivered
749,764,2024-11-22,2024-11-30,standard,2691.11,delivered
750,765,2024-10-12,2024-10-15,express,6757.63,delivered
751,766,2024-07-06,2024-07-09,standard,3932.18,delivered
752,767,2024-09-18,2024-09-26,standard,6510.4,delivered
753,768,2024-11-15,2024-11-22,standard,5920.99,delivered
754,769,2024-12-30,2024-12-31,express,9318.67,delivered
755,770,2024-08-05,2024-08-10,standard,3515.77,delivered
756,771,2024-04-28,2024-05-02,standard,13297.23,delivered
757,772,2024-11-10,2024-11-14,standard,6510.93,delivered
758,773,2024-12-29,2024-12-31,standard,9890.36,delivered
759,774,2024-08-04,2024-08-08,standard,5823.28,delivered
760,775,2024-04-29,2024-05-01,standard,6118.43,delivered
761,776,2024-12-18,2024-12-24,standard,11737.02,delivered
762,777,2024-07-19,2024-07-26,standard,3546.44,delivered
763,778,2024-11-01,2024-11-04,standard,7980.76,delivered
764,779,2024-12-28,2025-01-05,standard,14754.73,delivered
765,780,2024-08-10,2024-08-14,standard,14325.45,delivered
766,781,2024-06-10,2024-06-17,standard,11529.5,delivered
767,782,2024-10-02,2024-10-09,standard,13936.35,delivered
768,783,2024-09-08,2024-09-10,express,21556.71,delivered
769,784,2024-07-14,2024-07-16,standard,14751.8,delivered
770,785,2024-10-30,2024-11-02,express,11583.85,delivered
771,786,2024-08-21,2024-08-29,standard,6055.07,delivered
772,787,2024-10-12,2024-10-19,standard,9667.28,delivered
773,788,2024-10-10,2024-10-12,standard,6063.37,delivered
774,789,2024-12-30,2025-01-03,express,24787.08,delivered
775,790,2024-05-19,2024-05-24,standard,8969.48,delivered
776,791,2024-11-06,2024-11-09,standard,6976.39,delivered
777,792,2024-08-28,2024-09-04,standard,13681.69,delivered
