order_id,customer_id,order_date,channel,status
805,20,2024-11-04,online,delivered
806,11,2024-12-24,physical,delivered
807,28,2024-09-25,physical,delivered
808,8,2024-11-29,physical,delivered
809,23,2024-09-19,online,delivered
810,12,2024-09-18,physical,delivered
811,21,2024-11-17,online,delivered
812,19,2024-05-16,physical,delivered
813,12,2024-10-18,online,cancelled
814,28,2024-10-08,online,delivered
815,10,2024-09-17,physical,delivered
816,4,2024-07-24,online,delivered
817,21,2024-09-28,online,delivered
818,28,2024-09-27,physical,delivered
819,1,2024-09-12,online,delivered
820,12,2024-06-26,online,delivered
821,28,2024-09-11,physical,delivered
822,23,2024-09-16,physical,delivered
823,30,2024-02-22,online,delivered
824,15,2024-11-05,online,delivered
825,21,2024-05-07,online,delivered
826,8,2024-11-22,physical,delivered
827,28,2024-10-25,online,delivered
828,10,2024-12-10,online,delivered
829,23,2024-10-05,physical,delivered
830,11,2024-12-22,online,delivered
831,17,2024-12-13,online,delivered
832,22,2024-12-14,online,delivered
833,13,2024-12-29,online,delivered
834,28,2024-12-02,online,delivered
835,11,2024-10-01,online,delivered
836,21,2024-09-23,online,delivered
837,9,2024-12-23,online,delivered
838,11,2024-10-30,online,cancelled
839,12,2024-10-06,online,delivered
840,2,2024-12-11,physical,delivered
841,2,2024-11-29,online,delivered
842,21,2024-10-13,online,delivered
843,21,2024-05-30,physical,delivered
844,21,2024-04-26,online,delivered
845,1,2024-12-01,online,delivered
846,8,2024-05-08,online,delivered
847,4,2024-08-06,online,delivered
848,24,2024-12-21,online,delivered
849,28,2024-07-18,physical,delivered
850,7,2024-08-13,online,delivered
851,21,2024-12-08,online,cancelled
852,2,2024-10-30,physical,cancelled
853,7,2024-02-15,online,delivered
854,2,2024-11-07,online,delivered
855,7,2024-10-31,online,delivered
856,21,2024-09-19,online,delivered
857,28,2024-09-25,online,delivered
858,4,2024-10-15,online,delivered
859,16,2024-11-28,physical,delivered
860,22,2024-12-20,physical,delivered
861,28,2024-08-01,physical,delivered
862,20,2024-12-03,physical,delivered
863,7,2024-06-23,physical,delivered
864,20,2024-11-25,online,delivered
865,8,2024-08-26,online,delivered
866,28,2024-09-19,online,delivered
867,11,2024-11-28,online,delivered
868,22,2024-12-26,physical,delivered
869,1,2024-12-30,physical,delivered
870,11,2024-10-04,physical,delivered
871,28,2024-12-02,online,delivered
872,20,2024-12-29,online,delivered
873,12,2024-10-11,physical,delivered
874,28,2024-07-14,online,delivered
875,28,2024-09-04,online,delivered
876,8,2024-05-04,online,delivered
877,16,2024-12-05,online,delivered
878,13,2024-11-05,online,delivered
879,20,2024-12-05,physical,delivered
880,8,2024-07-17,online,delivered
881,7,2024-05-07,online,delivered
882,28,2024-11-19,physical,delivered
883,28,2024-12-14,online,delivered
884,28,2024-11-06,physical,delivered
885,29,2024-08-13,physical,delivered
886,23,2024-09-25,online,delivered
887,24,2024-04-19,online,delivered
888,24,2024-10-31,online,delivered
889,12,2024-07-28,physical,delivered
890,12,2024-10-17,physical,delivered
891,7,2024-05-30,physical,delivered
892,21,2024-12-12,online,delivered
893,7,2024-10-28,online,delivered
894,7,2024-10-14,online,delivered
895,18,2024-11-14,online,delivered
896,11,2024-10-19,physical,delivered
897,4,2024-11-12,online,delivered
898,26,2024-09-18,physical,delivered
899,28,2024-08-31,physical,delivered
900,2,2024-12-07,physical,delivered
901,1,2024-11-17,online,delivered
902,8,2024-12-03,physical,delivered
903,24,2024-07-24,physical,delivered
904,28,2024-12-06,online,delivered
905,2,2024-10-26,physical,delivered
906,24,2024-12-04,online,delivered
907,2,2024-12-21,physical,delivered
908,11,2024-10-12,online,delivered
909,30,2024-09-30,online,delivered
910,4,2024-12-11,online,delivered
911,2,2024-11-24,physical,delivered
912,12,2024-12-18,physical,delivered
913,20,2024-12-03,physical,delivered
914,28,2024-07-05,physical,delivered
915,29,2024-11-03,online,delivered
916,1,2024-11-03,online,delivered
917,2,2024-10-31,online,delivered
918,24,2024-06-10,physical,cancelled
919,7,2024-06-11,online,delivered
920,28,2024-11-27,physical,delivered
921,21,2024-10-07,online,delivered
922,2,2024-11-01,online,delivered
923,28,2024-08-14,physical,delivered
924,4,2024-05-18,online,delivered
925,12,2024-08-03,online,delivered
926,17,2024-10-25,physical,delivered
927,13,2024-08-23,physical,delivered
928,22,2024-10-31,online,delivered
929,21,2024-10-16,online,delivered
930,30,2024-11-18,online,delivered
931,30,2024-08-20,online,delivered
932,14,2024-12-10,online,delivered
933,2,2024-10-17,physical,delivered
934,23,2024-11-28,online,delivered
935,28,2024-09-05,online,delivered
936,8,2024-11-24,physical,delivered
937,12,2024-07-24,online,delivered
938,12,2024-10-28,online,delivered
939,1,2024-10-04,online,delivered
940,21,2024-06-04,physical,delivered
941,10,2024-10-08,online,delivered
942,24,2024-12-13,physical,delivered
943,27,2024-12-16,online,delivered
944,26,2024-10-04,physical,delivered
945,11,2024-12-17,online,delivered
946,8,2024-04-14,online,delivered
947,23,2024-10-10,online,delivered
948,24,2024-08-07,online,delivered
949,13,2024-11-05,physical,delivered
950,28,2024-11-18,physical,delivered
951,2,2024-11-06,online,delivered
952,28,2024-09-26,physical,cancelled
953,2,2024-12-12,online,delivered
954,2,2024-11-10,online,delivered
955,16,2024-11-14,online,delivered
956,1,2024-10-20,physical,delivered
957,1,2024-12-17,online,delivered
958,1,2024-10-21,physical,delivered
959,12,2024-10-02,online,delivered
960,24,2024-09-17,online,delivered
961,1,2024-10-12,online,delivered
962,21,2024-08-22,online,delivered
963,26,2024-12-21,online,delivered
964,2,2024-11-25,online,delivered
965,2,2024-11-27,physical,delivered
966,28,2024-11-28,physical,cancelled
967,26,2024-10-26,online,delivered
968,16,2024-11-01,online,delivered
969,26,2024-12-08,online,delivered
970,2,2024-12-04,physical,delivered
971,11,2024-12-14,online,delivered
972,23,2024-08-23,online,delivered
973,7,2024-12-13,physical,delivered
974,23,2024-08-30,online,delivered
975,13,2024-11-29,physical,delivered
976,23,2024-11-17,physical,delivered
977,12,2024-07-27,online,delivered
978,10,2024-10-21,online,delivered
979,4,2024-04-15,online,delivered
980,4,2024-11-30,physical,delivered
981,23,2024-10-24,online,delivered
982,2,2024-11-19,online,delivered
983,1,2024-12-21,online,delivered
984,4,2024-05-04,physical,delivered
985,3,2024-10-17,online,delivered
986,26,2024-09-26,online,delivered
987,11,2024-11-18,physical,delivered
988,30,2024-02-25,online,delivered
989,2,2024-12-27,online,delivered
990,21,2024-06-03,online,delivered
991,12,2024-09-17,online,delivered
992,11,2024-12-20,online,delivered
993,28,2024-12-24,online,delivered
994,28,2024-10-09,online,delivered
995,28,2024-07-30,physical,delivered
996,4,2024-09-11,physical,delivered
997,4,2024-04-30,online,delivered
998,21,2024-06-27,online,delivered
999,7,2024-12-13,physical,cancelled
1000,23,2024-10-18,physical,delivered
1001,17,2024-11-20,online,delivered
1002,17,2024-10-20,physical,delivered
1003,27,2024-09-26,physical,delivered
1004,22,2024-10-27,online,delivered
1005,1,2024-11-20,online,delivered
1006,1,2024-12-11,online,delivered
1007,19,2024-09-17,online,delivered
1008,12,2024-09-03,online,delivered
1009,7,2024-06-28,online,delivered
1010,11,2024-10-09,online,delivered
1011,23,2024-10-03,online,delivered
1012,27,2024-07-14,online,delivered
1013,17,2024-10-20,physical,delivered
1014,11,2024-11-24,online,delivered
1015,7,2024-03-09,online,delivered
1016,14,2024-09-27,online,delivered
1017,8,2024-05-24,online,delivered
1018,17,2024-10-31,online,delivered
1019,21,2024-04-16,online,delivered
1020,1,2024-10-30,online,delivered
1021,1,2024-12-05,physical,delivered
1022,4,2024-12-21,online,delivered
1023,28,2024-12-10,online,delivered
1024,21,2024-05-25,online,delivered
1025,2,2024-12-26,online,cancelled
1026,28,2024-11-16,physical,delivered
1027,12,2024-12-03,physical,delivered
1028,12,2024-11-25,online,delivered
1029,28,2024-10-29,online,delivered
1030,1,2024-09-06,online,delivered
1031,4,2024-04-25,online,delivered
1032,18,2024-10-08,online,delivered
1033,4,2024-07-03,online,delivered
1034,21,2024-06-24,online,delivered
1035,4,2024-05-23,online,delivered
1036,2,2024-12-06,physical,delivered
1037,4,2024-11-17,online,delivered
1038,12,2024-12-25,physical,delivered
1039,4,2024-09-06,physical,delivered
1040,2,2024-10-24,online,delivered
1041,28,2024-11-29,physical,delivered
1042,8,2024-07-18,online,delivered
1043,10,2024-10-19,physical,delivered
1044,1,2024-11-02,physical,delivered
1045,10,2024-09-26,online,delivered
1046,7,2024-02-18,online,delivered
1047,20,2024-11-21,online,delivered
1048,4,2024-09-05,online,delivered
1049,28,2024-11-03,online,delivered
1050,28,2024-12-03,online,delivered
1051,2,2024-12-13,online,delivered
1052,2,2024-11-27,online,delivered
1053,2,2024-10-20,online,delivered
1054,20,2024-11-08,online,delivered
1055,2,2024-12-01,online,delivered
1056,28,2024-10-25,online,delivered
1057,23,2024-11-04,online,delivered
1058,26,2024-09-05,physical,delivered
1059,14,2024-12-06,physical,delivered
1060,30,2024-09-03,online,delivered
1061,1,2024-10-21,physical,delivered
1062,11,2024-10-21,physical,delivered
1063,8,2024-07-20,online,delivered
1064,28,2024-09-23,online,cancelled
1065,18,2024-10-07,physical,delivered
1066,25,2024-11-30,online,delivered
1067,2,2024-11-17,online,delivered
1068,29,2024-09-17,online,delivered
1069,13,2024-10-15,online,delivered
1070,13,2024-09-15,online,delivered
1071,28,2024-08-07,online,delivered
1072,11,2024-10-10,online,delivered
1073,11,2024-12-03,online,delivered
1074,18,2024-10-13,physical,delivered
1075,2,2024-12-04,physical,delivered
1076,8,2024-10-26,online,delivered
1077,4,2024-10-09,online,delivered
1078,2,2024-12-29,online,delivered
1079,28,2024-10-08,online,delivered
1080,19,2024-11-26,online,delivered
1081,10,2024-09-06,online,delivered
1082,11,2024-12-08,online,delivered
1083,12,2024-12-03,online,delivered
1084,20,2024-11-02,online,delivered
1085,28,2024-11-02,physical,delivered
1086,28,2024-09-15,online,delivered
1087,11,2024-12-05,online,cancelled
1088,8,2024-07-05,online,delivered
1089,12,2024-06-10,online,delivered
1090,17,2024-11-21,physical,delivered
1091,12,2024-06-30,online,delivered
1092,21,2024-08-13,online,delivered
1093,17,2024-11-10,physical,delivered
1094,8,2024-12-09,physical,delivered
1095,10,2024-09-23,online,delivered
1096,11,2024-11-27,online,delivered
1097,2,2024-10-26,online,delivered
1098,2,2024-10-18,online,delivered
1099,23,2024-09-29,online,delivered
1100,11,2024-11-28,online,delivered
1101,4,2024-11-30,physical,delivered
1102,17,2024-11-03,online,delivered
1103,23,2024-12-21,online,cancelled
1104,7,2024-10-22,online,delivered
1105,27,2024-10-15,online,delivered
1106,28,2024-11-14,physical,delivered
1107,19,2024-10-27,online,delivered
1108,21,2024-12-03,physical,delivered
1109,1,2024-10-10,online,delivered
1110,28,2024-12-06,online,delivered
1111,11,2024-10-20,physical,delivered
1112,28,2024-07-14,online,cancelled
1113,18,2024-12-15,online,delivered
1114,1,2024-12-02,online,delivered
1115,1,2024-09-12,physical,delivered
1116,21,2024-07-24,physical,delivered
1117,17,2024-11-06,online,delivered
1118,1,2024-09-13,physical,delivered
1119,23,2024-12-23,physical,delivered
1120,28,2024-08-09,online,delivered
1121,13,2024-12-16,physical,delivered
1122,12,2024-06-20,online,delivered
1123,1,2024-11-05,online,delivered
1124,24,2024-07-17,online,delivered
1125,8,2024-10-15,online,delivered
1126,28,2024-09-17,online,delivered
1127,10,2024-12-17,online,delivered
1128,17,2024-12-02,physical,delivered
1129,7,2024-05-08,online,delivered
1130,2,2024-10-17,physical,delivered
1131,24,2024-11-25,physical,delivered
1132,13,2024-08-03,online,delivered
1133,16,2024-10-13,online,delivered
1134,28,2024-09-09,online,delivered
1135,28,2024-12-16,physical,delivered
1136,28,2024-11-30,online,delivered
1137,4,2024-04-13,online,delivered
1138,19,2024-08-31,online,cancelled
1139,28,2024-08-24,online,delivered
1140,10,2024-09-27,online,delivered
1141,2,2024-12-30,online,delivered
1142,25,2024-08-26,online,delivered
1143,12,2024-11-20,online,delivered
1144,17,2024-11-25,physical,delivered
1145,29,2024-12-03,online,delivered
1146,20,2024-12-05,online,delivered
1147,12,2024-10-13,online,delivered
1148,10,2024-10-09,physical,delivered
1149,11,2024-12-29,physical,delivered
1150,2,2024-12-20,online,delivered
1151,24,2024-09-28,online,delivered
1152,28,2024-09-11,online,delivered
1153,7,2024-12-05,physical,delivered
1154,8,2024-10-16,physical,delivered
1155,28,2024-08-22,online,delivered
1156,1,2024-09-21,physical,delivered
1157,14,2024-10-31,online,delivered
1158,12,2024-07-04,online,delivered
1159,22,2024-12-02,online,delivered
1160,2,2024-12-11,online,delivered
1161,21,2024-06-11,physical,delivered
1162,11,2024-11-20,online,delivered
1163,20,2024-11-29,online,delivered
1164,1,2024-09-24,physical,delivered
1165,12,2024-07-05,physical,delivered
1166,14,2024-09-24,online,delivered
1167,4,2024-12-07,online,delivered
1168,2,2024-11-11,online,delivered
1169,4,2024-07-23,physical,delivered
1170,10,2024-11-28,online,delivered
1171,2,2024-12-11,online,delivered
1172,28,2024-11-18,online,delivered
1173,11,2024-12-15,physical,delivered
1174,25,2024-06-09,online,delivered
1175,28,2024-11-12,online,delivered
1176,1,2024-11-30,online,delivered
1177,21,2024-08-16,online,delivered
1178,28,2024-09-26,online,delivered
1179,21,2024-04-18,online,delivered
1180,12,2024-10-18,physical,delivered
1181,12,2024-11-19,online,delivered
1182,1,2024-10-28,physical,delivered
1183,16,2024-12-21,online,delivered
1184,30,2024-11-26,online,delivered
1185,28,2024-07-13,online,delivered
1186,1,2024-09-19,online,delivered
1187,22,2024-12-26,online,delivered
1188,8,2024-12-01,online,delivered
1189,28,2024-09-18,online,delivered
1190,1,2024-11-14,online,delivered
1191,28,2024-10-09,online,delivered
1192,28,2024-12-04,online,delivered
1193,2,2024-12-25,physical,delivered
1194,1,2024-10-06,online,delivered
1195,28,2024-07-08,physical,delivered
1196,2,2024-10-27,physical,delivered
1197,16,2024-12-14,physical,delivered
1198,28,2024-11-10,online,delivered
1199,17,2024-11-29,online,delivered
1200,11,2024-09-30,physical,delivered
1201,12,2024-07-23,online,cancelled
1202,1,2024-09-18,physical,cancelled
1203,28,2024-08-16,online,delivered
1204,8,2024-12-04,online,delivered
1205,4,2024-08-15,physical,delivered
1206,7,2024-06-19,online,delivered
1207,28,2024-09-14,online,delivered
1208,2,2024-12-08,physical,delivered
1209,28,2024-07-08,online,delivered
1210,22,2024-12-19,online,delivered
1211,27,2024-06-16,physical,delivered
1212,28,2024-11-10,online,delivered
1213,28,2024-09-27,online,delivered
1214,28,2024-09-12,physical,delivered
1215,2,2024-11-19,online,delivered
1216,24,2024-09-07,online,delivered
1217,16,2024-09-02,physical,delivered
1218,16,2024-12-08,physical,delivered
1219,28,2024-07-28,online,delivered
1220,28,2024-10-12,online,delivered
1221,22,2024-11-26,physical,delivered
1222,12,2024-11-05,online,delivered
1223,12,2024-10-04,physical,delivered
1224,11,2024-11-17,online,delivered
1225,10,2024-10-21,online,delivered
1226,11,2024-10-16,physical,delivered
1227,2,2024-10-16,online,delivered
1228,1,2024-10-11,online,delivered
1229,24,2024-09-28,physical,delivered
1230,12,2024-12-22,online,delivered
1231,28,2024-09-15,online,delivered
1232,20,2024-12-22,online,delivered
1233,1,2024-09-27,physical,delivered
1234,2,2024-11-08,online,delivered
1235,4,2024-07-05,physical,delivered
